state,name,wikipedia_url,official_url,pop2013,OCDID,census_geoid
Georgia,Dougherty County,"https://en.wikipedia.org/wiki/Dougherty_County,_Georgia",http://www.albany.ga.us/content/1800,"92,969",ocd-division/country:us/state:ga/county:dougherty,13095
Georgia,Douglas County,"https://en.wikipedia.org/wiki/Douglas_County,_Georgia",http://www.celebratedouglascounty.com/,"136,379",ocd-division/country:us/state:ga/county:douglas,13097
Georgia,Early County,"https://en.wikipedia.org/wiki/Early_County,_Georgia",http://earlycounty.georgia.gov/,"10,542",ocd-division/country:us/state:ga/county:early,13099
Georgia,Echols County,"https://en.wikipedia.org/wiki/Echols_County,_Georgia",http://echolscountyga.com/,"4,057",ocd-division/country:us/state:ga/county:echols,13101
Georgia,Effingham County,"https://en.wikipedia.org/wiki/Effingham_County,_Georgia",http://www.effinghamcounty.org,"54,456",ocd-division/country:us/state:ga/county:effingham,13103
Georgia,Elbert County,"https://en.wikipedia.org/wiki/Elbert_County,_Georgia",http://www.elbertco.net/,"19,599",ocd-division/country:us/state:ga/county:elbert,13105
Georgia,Emanuel County,"https://en.wikipedia.org/wiki/Emanuel_County,_Georgia",http://www.emanuelco-ga.gov/,"22,867",ocd-division/country:us/state:ga/county:emanuel,13107
Georgia,Evans County,"https://en.wikipedia.org/wiki/Evans_County,_Georgia",http://www.evanscounty.org,"10,833",ocd-division/country:us/state:ga/county:evans,13109
Georgia,Fannin County,"https://en.wikipedia.org/wiki/Fannin_County,_Georgia",http://fannincountyga.org/,"23,760",ocd-division/country:us/state:ga/county:fannin,13111
Georgia,Fayette County,"https://en.wikipedia.org/wiki/Fayette_County,_Georgia",http://www.fayettecountyga.gov,"108,365",ocd-division/country:us/state:ga/county:fayette,13113
Georgia,Floyd County,"https://en.wikipedia.org/wiki/Floyd_County,_Georgia",http://www.romefloyd.com/,"95,821",ocd-division/country:us/state:ga/county:floyd,13115
Georgia,Forsyth County,"https://en.wikipedia.org/wiki/Forsyth_County,_Georgia",http://www.forsythco.com,"195,405",ocd-division/country:us/state:ga/county:forsyth,13117
Georgia,Franklin County,"https://en.wikipedia.org/wiki/Franklin_County,_Georgia",http://www.franklincountyga.com,"22,009",ocd-division/country:us/state:ga/county:franklin,13119
Georgia,Fulton County,"https://en.wikipedia.org/wiki/Fulton_County,_Georgia",http://www.fultoncountyga.gov/,"1,010,562",ocd-division/country:us/state:ga/county:fulton,13121
Georgia,Gilmer County,"https://en.wikipedia.org/wiki/Gilmer_County,_Georgia",http://www.gilmercounty-ga.gov,"28,579",ocd-division/country:us/state:ga/county:gilmer,13123
Georgia,Glascock County,"https://en.wikipedia.org/wiki/Glascock_County,_Georgia",http://www.glascockcountyga.com,"3,102",ocd-division/country:us/state:ga/county:glascock,13125
Georgia,Glynn County,"https://en.wikipedia.org/wiki/Glynn_County,_Georgia",http://www.glynncounty.org,"81,508",ocd-division/country:us/state:ga/county:glynn,13127
Georgia,Gordon County,"https://en.wikipedia.org/wiki/Gordon_County,_Georgia",http://gordoncounty.org/,"55,757",ocd-division/country:us/state:ga/county:gordon,13129
Georgia,Grady County,"https://en.wikipedia.org/wiki/Grady_County,_Georgia",http://www.gradycountyga.gov,"25,278",ocd-division/country:us/state:ga/county:grady,13131
Georgia,Greene County,"https://en.wikipedia.org/wiki/Greene_County,_Georgia",http://www.greenecountyga.gov/,"16,321",ocd-division/country:us/state:ga/county:greene,13133
Georgia,Gwinnett County,"https://en.wikipedia.org/wiki/Gwinnett_County,_Georgia",http://www.gwinnettcounty.com,"859,304",ocd-division/country:us/state:ga/county:gwinnett,13135
Georgia,Habersham County,"https://en.wikipedia.org/wiki/Habersham_County,_Georgia",http://www.co.habersham.ga.us/,"43,300",ocd-division/country:us/state:ga/county:habersham,13137
Georgia,Hall County,"https://en.wikipedia.org/wiki/Hall_County,_Georgia",http://www.hallcounty.org,"187,745",ocd-division/country:us/state:ga/county:hall,13139
Georgia,Hancock County,"https://en.wikipedia.org/wiki/Hancock_County,_Georgia",http://www.hancockcountyga.gov/,"8,879",ocd-division/country:us/state:ga/county:hancock,13141
Georgia,Haralson County,"https://en.wikipedia.org/wiki/Haralson_County,_Georgia",,"28,495",ocd-division/country:us/state:ga/county:haralson,13143
Georgia,Harris County,"https://en.wikipedia.org/wiki/Harris_County,_Georgia",http://www.harriscountyga.gov,"32,663",ocd-division/country:us/state:ga/county:harris,13145
Georgia,Hart County,"https://en.wikipedia.org/wiki/Hart_County,_Georgia",http://www.hartcountyga.gov/,"25,446",ocd-division/country:us/state:ga/county:hart,13147
Georgia,Heard County,"https://en.wikipedia.org/wiki/Heard_County,_Georgia",http://HeardCountyGA.com,"11,558",ocd-division/country:us/state:ga/county:heard,13149
Georgia,Henry County,"https://en.wikipedia.org/wiki/Henry_County,_Georgia",http://www.co.henry.ga.us,"211,128",ocd-division/country:us/state:ga/county:henry,13151
Georgia,Houston County,"https://en.wikipedia.org/wiki/Houston_County,_Georgia",http://www.houstoncountyga.com,"147,658",ocd-division/country:us/state:ga/county:houston,13153
Georgia,Irwin County,"https://en.wikipedia.org/wiki/Irwin_County,_Georgia",http://www.ocillachamber.net/,"9,427",ocd-division/country:us/state:ga/county:irwin,13155
Georgia,Jackson County,"https://en.wikipedia.org/wiki/Jackson_County,_Georgia",http://www.jacksoncountygov.com,"61,044",ocd-division/country:us/state:ga/county:jackson,13157
Georgia,Jasper County,"https://en.wikipedia.org/wiki/Jasper_County,_Georgia",,"13,601",ocd-division/country:us/state:ga/county:jasper,13159
Georgia,Jeff Davis County,"https://en.wikipedia.org/wiki/Jeff_Davis_County,_Georgia",http://www.hazlehurst-jeffdavis.com/,"15,004",ocd-division/country:us/state:ga/county:jeff_davis,13161
Georgia,Jefferson County,"https://en.wikipedia.org/wiki/Jefferson_County,_Georgia",,"16,320",ocd-division/country:us/state:ga/county:jefferson,13163
Georgia,Jenkins County,"https://en.wikipedia.org/wiki/Jenkins_County,_Georgia",http://www.jenkinscountyga.com/,"9,269",ocd-division/country:us/state:ga/county:jenkins,13165
Georgia,Johnson County,"https://en.wikipedia.org/wiki/Johnson_County,_Georgia",http://www.johnsonco.org/,"9,767",ocd-division/country:us/state:ga/county:johnson,13167
Georgia,Jones County,"https://en.wikipedia.org/wiki/Jones_County,_Georgia",http://www.jonescountyga.org/,"28,569",ocd-division/country:us/state:ga/county:jones,13169
Georgia,Lamar County,"https://en.wikipedia.org/wiki/Lamar_County,_Georgia",http://www.lamarcountyga.com,"17,959",ocd-division/country:us/state:ga/county:lamar,13171
Georgia,Lanier County,"https://en.wikipedia.org/wiki/Lanier_County,_Georgia",,"10,408",ocd-division/country:us/state:ga/county:lanier,13173
Georgia,Laurens County,"https://en.wikipedia.org/wiki/Laurens_County,_Georgia",http://www.laurenscoga.org/,"47,999",ocd-division/country:us/state:ga/county:laurens,13175
Georgia,Lee County,"https://en.wikipedia.org/wiki/Lee_County,_Georgia",http://www.lee.ga.us/,"29,071",ocd-division/country:us/state:ga/county:lee,13177
Georgia,Liberty County,"https://en.wikipedia.org/wiki/Liberty_County,_Georgia",http://www.libertycountyga.com/,"64,135",ocd-division/country:us/state:ga/county:liberty,13179
Georgia,Lincoln County,"https://en.wikipedia.org/wiki/Lincoln_County,_Georgia",http://www.lincolncountyga.com,"7,751",ocd-division/country:us/state:ga/county:lincoln,13181
Georgia,Long County,"https://en.wikipedia.org/wiki/Long_County,_Georgia",http://www.longcountyboc.com/,"16,624",ocd-division/country:us/state:ga/county:long,13183
Georgia,Lowndes County,"https://en.wikipedia.org/wiki/Lowndes_County,_Georgia",http://www.lowndescounty.com,"112,916",ocd-division/country:us/state:ga/county:lowndes,13185
Georgia,Lumpkin County,"https://en.wikipedia.org/wiki/Lumpkin_County,_Georgia",http://www.lumpkincounty.gov/,"30,918",ocd-division/country:us/state:ga/county:lumpkin,13187
Georgia,Macon County,"https://en.wikipedia.org/wiki/Macon_County,_Georgia",,"14,009",ocd-division/country:us/state:ga/county:macon,13193
Georgia,Madison County,"https://en.wikipedia.org/wiki/Madison_County,_Georgia",http://www.madisoncountyga.us/,"28,057",ocd-division/country:us/state:ga/county:madison,13195
Georgia,Marion County,"https://en.wikipedia.org/wiki/Marion_County,_Georgia",http://www.marioncountyga.org,"8,640",ocd-division/country:us/state:ga/county:marion,13197
Georgia,McDuffie County,"https://en.wikipedia.org/wiki/McDuffie_County,_Georgia",http://www.thomson-mcduffie.com/,"21,565",ocd-division/country:us/state:ga/county:mcduffie,13189
Georgia,McIntosh County,"https://en.wikipedia.org/wiki/McIntosh_County,_Georgia",http://www.mcintoshcountyga.com/,"14,007",ocd-division/country:us/state:ga/county:mcintosh,13191
Georgia,Meriwether County,"https://en.wikipedia.org/wiki/Meriwether_County,_Georgia",http://meriwethercountyga.us,"21,232",ocd-division/country:us/state:ga/county:meriwether,13199
Georgia,Miller County,"https://en.wikipedia.org/wiki/Miller_County,_Georgia",http://www.millercountyga.org/,"5,932",ocd-division/country:us/state:ga/county:miller,13201
Georgia,Mitchell County,"https://en.wikipedia.org/wiki/Mitchell_County,_Georgia",http://www.mitchellcountyga.net/,"23,045",ocd-division/country:us/state:ga/county:mitchell,13205
Georgia,Monroe County,"https://en.wikipedia.org/wiki/Monroe_County,_Georgia",http://www.monroecountygeorgia.com/,"26,984",ocd-division/country:us/state:ga/county:monroe,13207
Georgia,Montgomery County,"https://en.wikipedia.org/wiki/Montgomery_County,_Georgia",http://montgomerycountyga.gov,"9,021",ocd-division/country:us/state:ga/county:montgomery,13209
Georgia,Morgan County,"https://en.wikipedia.org/wiki/Morgan_County,_Georgia",,"17,781",ocd-division/country:us/state:ga/county:morgan,13211
Georgia,Murray County,"https://en.wikipedia.org/wiki/Murray_County,_Georgia",http://www.murraycountyga.org/,"39,267",ocd-division/country:us/state:ga/county:murray,13213
Georgia,Muscogee County,"https://en.wikipedia.org/wiki/Muscogee_County,_Georgia",http://www.columbusga.org/,"202,824",ocd-division/country:us/state:ga/county:muscogee,13215
Georgia,Newton County,"https://en.wikipedia.org/wiki/Newton_County,_Georgia",http://www.co.newton.ga.us,"102,446",ocd-division/country:us/state:ga/county:newton,13217
Georgia,Oconee County,"https://en.wikipedia.org/wiki/Oconee_County,_Georgia",http://www.oconeecounty.com,"34,035",ocd-division/country:us/state:ga/county:oconee,13219
Georgia,Oglethorpe County,"https://en.wikipedia.org/wiki/Oglethorpe_County,_Georgia",,"14,548",ocd-division/country:us/state:ga/county:oglethorpe,13221
Georgia,Paulding County,"https://en.wikipedia.org/wiki/Paulding_County,_Georgia",http://www.paulding.gov,"146,950",ocd-division/country:us/state:ga/county:paulding,13223
Georgia,Peach County,"https://en.wikipedia.org/wiki/Peach_County,_Georgia",http://www.peachcounty.net,"27,014",ocd-division/country:us/state:ga/county:peach,13225
Georgia,Pickens County,"https://en.wikipedia.org/wiki/Pickens_County,_Georgia",http://pickenscountyga.gov/,"29,584",ocd-division/country:us/state:ga/county:pickens,13227
Georgia,Pierce County,"https://en.wikipedia.org/wiki/Pierce_County,_Georgia",http://pc.pcgeorgia.com/,"18,938",ocd-division/country:us/state:ga/county:pierce,13229
Georgia,Pike County,"https://en.wikipedia.org/wiki/Pike_County,_Georgia",http://www.pikecoga.com/,"17,796",ocd-division/country:us/state:ga/county:pike,13231
Georgia,Polk County,"https://en.wikipedia.org/wiki/Polk_County,_Georgia",http://www.polkgeorgia.org/,"41,183",ocd-division/country:us/state:ga/county:polk,13233
Georgia,Pulaski County,"https://en.wikipedia.org/wiki/Pulaski_County,_Georgia",http://hawkinsville-pulaski.org,"11,542",ocd-division/country:us/state:ga/county:pulaski,13235
Georgia,Putnam County,"https://en.wikipedia.org/wiki/Putnam_County,_Georgia",http://www.putnamcountyga.us,"21,371",ocd-division/country:us/state:ga/county:putnam,13237
Georgia,Quitman County,"https://en.wikipedia.org/wiki/Quitman_County,_Georgia",,"2,367",ocd-division/country:us/state:ga/county:quitman,13239
Georgia,Rabun County,"https://en.wikipedia.org/wiki/Rabun_County,_Georgia",http://www.rabuncounty.ga.gov,"16,235",ocd-division/country:us/state:ga/county:rabun,13241
Georgia,Randolph County,"https://en.wikipedia.org/wiki/Randolph_County,_Georgia",http://www.randolphcountyga.com/government,"7,197",ocd-division/country:us/state:ga/county:randolph,13243
Georgia,Richmond County,"https://en.wikipedia.org/wiki/Richmond_County,_Georgia",http://www.augustaga.gov,"202,003",ocd-division/country:us/state:ga/county:richmond,13245
Georgia,Rockdale County,"https://en.wikipedia.org/wiki/Rockdale_County,_Georgia",http://www.rockdalecountyga.gov,"86,919",ocd-division/country:us/state:ga/county:rockdale,13247
Georgia,Schley County,"https://en.wikipedia.org/wiki/Schley_County,_Georgia",,"5,089",ocd-division/country:us/state:ga/county:schley,13249
Georgia,Screven County,"https://en.wikipedia.org/wiki/Screven_County,_Georgia",,"14,240",ocd-division/country:us/state:ga/county:screven,13251
Georgia,Seminole County,"https://en.wikipedia.org/wiki/Seminole_County,_Georgia",http://www.seminolecountyga.com,"8,945",ocd-division/country:us/state:ga/county:seminole,13253
Georgia,Spalding County,"https://en.wikipedia.org/wiki/Spalding_County,_Georgia",http://www.spaldingcounty.com,"63,829",ocd-division/country:us/state:ga/county:spalding,13255
Georgia,Stephens County,"https://en.wikipedia.org/wiki/Stephens_County,_Georgia",,"25,683",ocd-division/country:us/state:ga/county:stephens,13257
Georgia,Stewart County,"https://en.wikipedia.org/wiki/Stewart_County,_Georgia",http://www.stewartcountyga.gov,"5,868",ocd-division/country:us/state:ga/county:stewart,13259
Georgia,Sumter County,"https://en.wikipedia.org/wiki/Sumter_County,_Georgia",http://www.sumtercountyga.us/,"31,364",ocd-division/country:us/state:ga/county:sumter,13261
Georgia,Talbot County,"https://en.wikipedia.org/wiki/Talbot_County,_Georgia",http://talbotcountyga.org/,"6,456",ocd-division/country:us/state:ga/county:talbot,13263
Georgia,Taliaferro County,"https://en.wikipedia.org/wiki/Taliaferro_County,_Georgia",,"1,703",ocd-division/country:us/state:ga/county:taliaferro,13265
Georgia,Tattnall County,"https://en.wikipedia.org/wiki/Tattnall_County,_Georgia",http://www.tattnall.com,"25,526",ocd-division/country:us/state:ga/county:tattnall,13267
Georgia,Taylor County,"https://en.wikipedia.org/wiki/Taylor_County,_Georgia",,"8,464",ocd-division/country:us/state:ga/county:taylor,13269
Georgia,Telfair County,"https://en.wikipedia.org/wiki/Telfair_County,_Georgia",http://telfaircounty.georgia.gov/,"16,591",ocd-division/country:us/state:ga/county:telfair,13271
Georgia,Terrell County,"https://en.wikipedia.org/wiki/Terrell_County,_Georgia",http://www.terrellcounty-ga.com/,"9,022",ocd-division/country:us/state:ga/county:terrell,13273
Georgia,Thomas County,"https://en.wikipedia.org/wiki/Thomas_County,_Georgia",http://www.thomascountyboc.org,"44,869",ocd-division/country:us/state:ga/county:thomas,13275
Georgia,Tift County,"https://en.wikipedia.org/wiki/Tift_County,_Georgia",http://www.tiftcounty.org,"40,286",ocd-division/country:us/state:ga/county:tift,13277
Georgia,Toombs County,"https://en.wikipedia.org/wiki/Toombs_County,_Georgia",http://www.toombscountyga.gov/,"27,273",ocd-division/country:us/state:ga/county:toombs,13279
Georgia,Towns County,"https://en.wikipedia.org/wiki/Towns_County,_Georgia",http://www.townscountyga.com/,"10,771",ocd-division/country:us/state:ga/county:towns,13281
Georgia,Treutlen County,"https://en.wikipedia.org/wiki/Treutlen_County,_Georgia",http://www.soperton-treutlen.org/county.html,"6,712",ocd-division/country:us/state:ga/county:treutlen,13283
Georgia,Troup County,"https://en.wikipedia.org/wiki/Troup_County,_Georgia",http://www.troupcountyga.org,"69,053",ocd-division/country:us/state:ga/county:troup,13285
Georgia,Turner County,"https://en.wikipedia.org/wiki/Turner_County,_Georgia",http://www.turnercountygeorgia.com,"8,134",ocd-division/country:us/state:ga/county:turner,13287
Georgia,Twiggs County,"https://en.wikipedia.org/wiki/Twiggs_County,_Georgia",http://www.twiggscounty.us,"8,481",ocd-division/country:us/state:ga/county:twiggs,13289
Georgia,Union County,"https://en.wikipedia.org/wiki/Union_County,_Georgia",http://www.unioncountyga.gov/,"21,566",ocd-division/country:us/state:ga/county:union,13291
Georgia,Upson County,"https://en.wikipedia.org/wiki/Upson_County,_Georgia",http://www.upsoncountyga.org/,"26,566",ocd-division/country:us/state:ga/county:upson,13293
Georgia,Walker County,"https://en.wikipedia.org/wiki/Walker_County,_Georgia",http://www.walkercountyga.gov/,"68,198",ocd-division/country:us/state:ga/county:walker,13295
Georgia,Walton County,"https://en.wikipedia.org/wiki/Walton_County,_Georgia",http://www.waltoncountyga.gov/,"85,754",ocd-division/country:us/state:ga/county:walton,13297
Georgia,Ware County,"https://en.wikipedia.org/wiki/Ware_County,_Georgia",http://www.warecounty.com,"35,709",ocd-division/country:us/state:ga/county:ware,13299
Georgia,Warren County,"https://en.wikipedia.org/wiki/Warren_County,_Georgia",http://www.warrencountyga.com,"5,558",ocd-division/country:us/state:ga/county:warren,13301
Georgia,Washington County,"https://en.wikipedia.org/wiki/Washington_County,_Georgia",http://washingtoncountyga.gov/,"20,676",ocd-division/country:us/state:ga/county:washington,13303
Georgia,Wayne County,"https://en.wikipedia.org/wiki/Wayne_County,_Georgia",https://www.waynecountyga.us/,"30,077",ocd-division/country:us/state:ga/county:wayne,13305
Georgia,Webster County,"https://en.wikipedia.org/wiki/Webster_County,_Georgia",http://www.webstercountyga.org,"2,719",ocd-division/country:us/state:ga/county:webster,13307
Georgia,Wheeler County,"https://en.wikipedia.org/wiki/Wheeler_County,_Georgia",http://wheelercounty.georgia.gov/,"7,909",ocd-division/country:us/state:ga/county:wheeler,13309
Georgia,White County,"https://en.wikipedia.org/wiki/White_County,_Georgia",http://www.whitecounty.net,"27,797",ocd-division/country:us/state:ga/county:white,13311
Georgia,Whitfield County,"https://en.wikipedia.org/wiki/Whitfield_County,_Georgia",http://www.whitfieldcountyga.com/,"102,945",ocd-division/country:us/state:ga/county:whitfield,13313
Georgia,Wilcox County,"https://en.wikipedia.org/wiki/Wilcox_County,_Georgia",http://www.wilcoxcountygeorgia.com/,"8,960",ocd-division/country:us/state:ga/county:wilcox,13315
Georgia,Wilkes County,"https://en.wikipedia.org/wiki/Wilkes_County,_Georgia",http://www.washingtonwilkes.org/,"10,010",ocd-division/country:us/state:ga/county:wilkes,13317
Georgia,Wilkinson County,"https://en.wikipedia.org/wiki/Wilkinson_County,_Georgia",http://www.wilkinsoncounty.net/,"9,432",ocd-division/country:us/state:ga/county:wilkinson,13319
Georgia,Worth County,"https://en.wikipedia.org/wiki/Worth_County,_Georgia",http://worthcountyboc.com/,"21,291",ocd-division/country:us/state:ga/county:worth,13321
Hawaii,Hawaii County,"https://en.wikipedia.org/wiki/Hawaii_County,_Hawaii",http://co.hawaii.hi.us,"190,821",ocd-division/country:us/state:hi/county:hawaii,15001
Hawaii,"Honolulu, City and County of","https://en.wikipedia.org/wiki/Honolulu_County,_Hawaii",,"983,429",ocd-division/country:us/state:hi/county:honolulu,15003
Hawaii,Kalawao County,"https://en.wikipedia.org/wiki/Kalawao_County,_Hawaii",,90,ocd-division/country:us/state:hi/county:kalawao,15005
Hawaii,Kauai County,"https://en.wikipedia.org/wiki/Kauai_County,_Hawaii",http://www.kauai.gov,"69,512",ocd-division/country:us/state:hi/county:kauai,15007
Hawaii,Maui County,"https://en.wikipedia.org/wiki/Maui_County,_Hawaii",http://www.co.maui.hi.us,"160,202",ocd-division/country:us/state:hi/county:maui,15009
Idaho,Ada County,"https://en.wikipedia.org/wiki/Ada_County,_Idaho",http://www.adaweb.net,"416,464",ocd-division/country:us/state:id/county:ada,16001
Idaho,Adams County,"https://en.wikipedia.org/wiki/Adams_County,_Idaho",http://www.co.adams.id.us,"3,828",ocd-division/country:us/state:id/county:adams,16003
Idaho,Bannock County,"https://en.wikipedia.org/wiki/Bannock_County,_Idaho",http://www.bannockcounty.us,"83,249",ocd-division/country:us/state:id/county:bannock,16005
Idaho,Bear Lake County,"https://en.wikipedia.org/wiki/Bear_Lake_County,_Idaho",http://bearlakecounty.info,"5,943",ocd-division/country:us/state:id/county:bear_lake,16007
Idaho,Benewah County,"https://en.wikipedia.org/wiki/Benewah_County,_Idaho",,"9,044",ocd-division/country:us/state:id/county:benewah,16009
Idaho,Bingham County,"https://en.wikipedia.org/wiki/Bingham_County,_Idaho",http://www.co.bingham.id.us,"45,290",ocd-division/country:us/state:id/county:bingham,16011
Idaho,Blaine County,"https://en.wikipedia.org/wiki/Blaine_County,_Idaho",http://www.co.blaine.id.us,"21,329",ocd-division/country:us/state:id/county:blaine,16013
Idaho,Boise County,"https://en.wikipedia.org/wiki/Boise_County,_Idaho",http://www.boisecounty.us,"6,795",ocd-division/country:us/state:id/county:boise,16015
Idaho,Bonner County,"https://en.wikipedia.org/wiki/Bonner_County,_Idaho",http://bonnercounty.us/,"40,699",ocd-division/country:us/state:id/county:bonner,16017
Idaho,Bonneville County,"https://en.wikipedia.org/wiki/Bonneville_County,_Idaho",http://www.co.bonneville.id.us,"107,517",ocd-division/country:us/state:id/county:bonneville,16019
Idaho,Boundary County,"https://en.wikipedia.org/wiki/Boundary_County,_Idaho",http://www.boundarycountyid.org,"10,853",ocd-division/country:us/state:id/county:boundary,16021
Idaho,Butte County,"https://en.wikipedia.org/wiki/Butte_County,_Idaho",,"2,642",ocd-division/country:us/state:id/county:butte,16023
Idaho,Camas County,"https://en.wikipedia.org/wiki/Camas_County,_Idaho",http://camascounty.id.gov/,"1,042",ocd-division/country:us/state:id/county:camas,16025
Idaho,Canyon County,"https://en.wikipedia.org/wiki/Canyon_County,_Idaho",http://www.canyoncounty.org,"198,871",ocd-division/country:us/state:id/county:canyon,16027
Idaho,Caribou County,"https://en.wikipedia.org/wiki/Caribou_County,_Idaho",http://www.cariboucounty.us/,"6,808",ocd-division/country:us/state:id/county:caribou,16029
Idaho,Cassia County,"https://en.wikipedia.org/wiki/Cassia_County,_Idaho",http://www.cassiacounty.org,"23,331",ocd-division/country:us/state:id/county:cassia,16031
Idaho,Clark County,"https://en.wikipedia.org/wiki/Clark_County,_Idaho",http://www.clark-co.id.gov,867,ocd-division/country:us/state:id/county:clark,16033
Idaho,Clearwater County,"https://en.wikipedia.org/wiki/Clearwater_County,_Idaho",http://www.clearwatercounty.org,"8,577",ocd-division/country:us/state:id/county:clearwater,16035
Idaho,Custer County,"https://en.wikipedia.org/wiki/Custer_County,_Idaho",http://www.co.custer.id.us,"4,249",ocd-division/country:us/state:id/county:custer,16037
Idaho,Elmore County,"https://en.wikipedia.org/wiki/Elmore_County,_Idaho",http://elmorecounty.org,"26,170",ocd-division/country:us/state:id/county:elmore,16039
Idaho,Franklin County,"https://en.wikipedia.org/wiki/Franklin_County,_Idaho",http://franklincountyidaho.org,"12,854",ocd-division/country:us/state:id/county:franklin,16041
Idaho,Fremont County,"https://en.wikipedia.org/wiki/Fremont_County,_Idaho",http://www.co.fremont.id.us,"12,927",ocd-division/country:us/state:id/county:fremont,16043
Idaho,Gem County,"https://en.wikipedia.org/wiki/Gem_County,_Idaho",http://www.co.gem.id.us,"16,686",ocd-division/country:us/state:id/county:gem,16045
Idaho,Gooding County,"https://en.wikipedia.org/wiki/Gooding_County,_Idaho",http://www.goodingcounty.org/,"15,080",ocd-division/country:us/state:id/county:gooding,16047
Idaho,Idaho County,"https://en.wikipedia.org/wiki/Idaho_County,_Idaho",http://idahocounty.org,"16,116",ocd-division/country:us/state:id/county:idaho,16049
Idaho,Jefferson County,"https://en.wikipedia.org/wiki/Jefferson_County,_Idaho",http://www.co.jefferson.id.us,"26,914",ocd-division/country:us/state:id/county:jefferson,16051
Idaho,Jerome County,"https://en.wikipedia.org/wiki/Jerome_County,_Idaho",http://www.jeromecountyid.us,"22,514",ocd-division/country:us/state:id/county:jerome,16053
Idaho,Kootenai County,"https://en.wikipedia.org/wiki/Kootenai_County,_Idaho",http://www.kcgov.us,"144,265",ocd-division/country:us/state:id/county:kootenai,16055
Idaho,Latah County,"https://en.wikipedia.org/wiki/Latah_County,_Idaho",http://latah.id.us,"38,078",ocd-division/country:us/state:id/county:latah,16057
Idaho,Lemhi County,"https://en.wikipedia.org/wiki/Lemhi_County,_Idaho",http://www.lemhicountyidaho.org,"7,712",ocd-division/country:us/state:id/county:lemhi,16059
Idaho,Lewis County,"https://en.wikipedia.org/wiki/Lewis_County,_Idaho",http://lewiscountyid.us,"3,902",ocd-division/country:us/state:id/county:lewis,16061
Idaho,Lincoln County,"https://en.wikipedia.org/wiki/Lincoln_County,_Idaho",http://www.lincolncountyid.us/,"5,315",ocd-division/country:us/state:id/county:lincoln,16063
Idaho,Madison County,"https://en.wikipedia.org/wiki/Madison_County,_Idaho",http://www.co.madison.id.us,"37,450",ocd-division/country:us/state:id/county:madison,16065
Idaho,Minidoka County,"https://en.wikipedia.org/wiki/Minidoka_County,_Idaho",http://www.minidoka.id.us,"20,292",ocd-division/country:us/state:id/county:minidoka,16067
Idaho,Nez Perce County,"https://en.wikipedia.org/wiki/Nez_Perce_County,_Idaho",http://www.co.nezperce.id.us,"39,915",ocd-division/country:us/state:id/county:nez_perce,16069
Idaho,Oneida County,"https://en.wikipedia.org/wiki/Oneida_County,_Idaho",http://oneidacountyid.com,"4,275",ocd-division/country:us/state:id/county:oneida,16071
Idaho,Owyhee County,"https://en.wikipedia.org/wiki/Owyhee_County,_Idaho",http://owyheecounty.net,"11,472",ocd-division/country:us/state:id/county:owyhee,16073
Idaho,Payette County,"https://en.wikipedia.org/wiki/Payette_County,_Idaho",http://www.payettecounty.org,"22,610",ocd-division/country:us/state:id/county:payette,16075
Idaho,Power County,"https://en.wikipedia.org/wiki/Power_County,_Idaho",http://www.co.power.id.us,"7,719",ocd-division/country:us/state:id/county:power,16077
Idaho,Shoshone County,"https://en.wikipedia.org/wiki/Shoshone_County,_Idaho",http://www.shoshonecounty.org,"12,690",ocd-division/country:us/state:id/county:shoshone,16079
Idaho,Teton County,"https://en.wikipedia.org/wiki/Teton_County,_Idaho",http://tetoncountyidaho.gov,"10,275",ocd-division/country:us/state:id/county:teton,16081
Idaho,Twin Falls County,"https://en.wikipedia.org/wiki/Twin_Falls_County,_Idaho",http://www.twinfallscounty.org,"79,957",ocd-division/country:us/state:id/county:twin_falls,16083
Idaho,Valley County,"https://en.wikipedia.org/wiki/Valley_County,_Idaho",http://co.valley.id.us,"9,606",ocd-division/country:us/state:id/county:valley,16085
Idaho,Washington County,"https://en.wikipedia.org/wiki/Washington_County,_Idaho",http://www.co.washington.id.us,"9,944",ocd-division/country:us/state:id/county:washington,16087
Illinois,Adams County,"https://en.wikipedia.org/wiki/Adams_County,_Illinois",http://www.co.adams.il.us,"67,130",ocd-division/country:us/state:il/county:adams,17001
Illinois,Alexander County,"https://en.wikipedia.org/wiki/Alexander_County,_Illinois",,"7,629",ocd-division/country:us/state:il/county:alexander,17003
Illinois,Bond County,"https://en.wikipedia.org/wiki/Bond_County,_Illinois",,"17,470",ocd-division/country:us/state:il/county:bond,17005
Illinois,Boone County,"https://en.wikipedia.org/wiki/Boone_County,_Illinois",http://www.boonecountyil.org,"53,957",ocd-division/country:us/state:il/county:boone,17007
Illinois,Brown County,"https://en.wikipedia.org/wiki/Brown_County,_Illinois",http://browncountyil.com,"6,860",ocd-division/country:us/state:il/county:brown,17009
Illinois,Bureau County,"https://en.wikipedia.org/wiki/Bureau_County,_Illinois",http://bureaucounty-il.gov,"34,056",ocd-division/country:us/state:il/county:bureau,17011
Illinois,Calhoun County,"https://en.wikipedia.org/wiki/Calhoun_County,_Illinois",,"5,059",ocd-division/country:us/state:il/county:calhoun,17013
Illinois,Carroll County,"https://en.wikipedia.org/wiki/Carroll_County,_Illinois",http://www.carroll-county.net/,"14,910",ocd-division/country:us/state:il/county:carroll,17015
